ProdID,Rating,Text
P9204,2,Frágil e mal acabado.
P6447,1,"Atendimento péssimo, nunca mais."
P9587,5,"Produto maravilhoso, funcionou perfeitamente."
P4580,5,"Excelente produto, super recomendo!"
P3630,5,"Ótimo custo-benefício, comprarei novamente."
P6342,2,"Péssima qualidade, não funciona direito."
P8322,1,"Muito ruim, não gostei."
P8949,5,"Gostei muito, valeu a pena."
P3532,1,"Experiência horrível, perdi meu tempo."
P5880,2,"Experiência horrível, perdi meu tempo."
P5998,1,Produto chegou quebrado.
P9043,4,"Produto top, cumpre o que promete."
P8205,4,"Gostei muito, valeu a pena."
P8955,4,"Produto top, cumpre o que promete."
P1914,5,Gostei demais!
P5337,1,Frágil e mal acabado.
P4730,4,"Qualidade incrível, entrega rápida."
P6528,4,Gostei demais!
P9211,1,"Horrível, não recomendo."
P1809,5,"Amei esse produto, super útil."
P5218,5,"Amei esse produto, super útil."
P6905,4,"Ótimo custo-benefício, comprarei novamente."
P4929,2,"Experiência horrível, perdi meu tempo."
P9631,5,"Excelente produto, super recomendo!"
P5415,5,"Excelente produto, super recomendo!"
P4633,1,"Horrível, não recomendo."
P1801,1,"Horrível, não recomendo."
P1991,5,"Produto maravilhoso, funcionou perfeitamente."
P8045,1,"Atendimento péssimo, nunca mais."
P3680,4,"Produto maravilhoso, funcionou perfeitamente."
P6837,4,"Produto top, cumpre o que promete."
P2305,2,"Péssima qualidade, não funciona direito."
P6766,4,Gostei demais!
P2408,2,"Experiência horrível, perdi meu tempo."
P8107,5,"Nada a reclamar, só elogios."
P3885,4,"Ótimo custo-benefício, comprarei novamente."
P4141,1,Frágil e mal acabado.
P2574,2,"Experiência horrível, perdi meu tempo."
P8111,1,"Atendimento péssimo, nunca mais."
P6015,4,"Ótimo custo-benefício, comprarei novamente."
P6287,1,Frágil e mal acabado.
P8598,2,"Atendimento péssimo, nunca mais."
P3875,4,"Produto maravilhoso, funcionou perfeitamente."
P8478,2,"Experiência horrível, perdi meu tempo."
P4223,5,Muito bom mesmo!
P3012,4,"Amei esse produto, super útil."
P6331,2,Decepcionado com a compra.
P4148,1,"Atendimento péssimo, nunca mais."
P3799,4,"Produto maravilhoso, funcionou perfeitamente."
P9721,2,Frágil e mal acabado.
P5688,5,"Qualidade incrível, entrega rápida."
P8188,5,"Nada a reclamar, só elogios."
P9882,1,"Experiência horrível, perdi meu tempo."
P6161,1,Veio diferente do anúncio.
P3284,4,Gostei demais!
P2522,1,Produto chegou quebrado.
P7434,5,"Excelente produto, super recomendo!"
P8804,4,"Qualidade incrível, entrega rápida."
P3899,5,Muito bom mesmo!
P7410,1,Frágil e mal acabado.
P4672,4,Muito bom mesmo!
P6959,1,"Péssima qualidade, não funciona direito."
P3250,1,Produto chegou quebrado.
P2948,1,"Muito ruim, não gostei."
P1563,4,"Produto top, cumpre o que promete."
P2875,4,"Gostei muito, valeu a pena."
P2671,4,Gostei demais!
P7620,4,Muito bom mesmo!
P3798,4,"Ótimo custo-benefício, comprarei novamente."
P9332,2,Frágil e mal acabado.
P6930,1,"Horrível, não recomendo."
P5738,2,"Atendimento péssimo, nunca mais."
P6893,4,"Produto maravilhoso, funcionou perfeitamente."
P1221,5,"Qualidade incrível, entrega rápida."
P2673,5,"Nada a reclamar, só elogios."
P8527,5,"Ótimo custo-benefício, comprarei novamente."
P5524,4,"Ótimo custo-benefício, comprarei novamente."
P9345,1,"Muito ruim, não gostei."
P7624,4,"Amei esse produto, super útil."
P4701,5,"Produto top, cumpre o que promete."
P7061,2,"Horrível, não recomendo."
P2098,4,Gostei demais!
P1149,5,"Gostei muito, valeu a pena."
P8918,5,Muito bom mesmo!
P4433,1,Dinheiro jogado fora.
P1640,5,Gostei demais!
P3180,4,"Gostei muito, valeu a pena."
P3304,5,Gostei demais!
P5808,1,Veio diferente do anúncio.
P1794,2,Frágil e mal acabado.
P2617,1,Produto chegou quebrado.
P6612,1,Veio diferente do anúncio.
P3954,4,Muito bom mesmo!
P6256,2,"Experiência horrível, perdi meu tempo."
P6952,2,"Experiência horrível, perdi meu tempo."
P8495,5,Muito bom mesmo!
P6076,5,Muito bom mesmo!
P3317,4,"Amei esse produto, super útil."
P2021,1,"Atendimento péssimo, nunca mais."
P2612,5,"Excelente produto, super recomendo!"
P7722,2,Decepcionado com a compra.
P4133,4,"Amei esse produto, super útil."
P9705,4,"Produto maravilhoso, funcionou perfeitamente."
P2201,5,"Ótimo custo-benefício, comprarei novamente."
P7495,1,Frágil e mal acabado.
P1406,5,"Gostei muito, valeu a pena."
P1212,1,"Experiência horrível, perdi meu tempo."
P5698,4,"Amei esse produto, super útil."
P8590,4,"Produto maravilhoso, funcionou perfeitamente."
P7408,2,"Atendimento péssimo, nunca mais."
P1767,1,"Muito ruim, não gostei."
P9502,5,"Produto maravilhoso, funcionou perfeitamente."
P6067,4,"Gostei muito, valeu a pena."
P1694,4,"Nada a reclamar, só elogios."
P1269,1,Frágil e mal acabado.
P5135,4,"Amei esse produto, super útil."
P4561,4,Muito bom mesmo!
P3776,5,"Amei esse produto, super útil."
P7975,1,Decepcionado com a compra.
P2486,4,"Produto top, cumpre o que promete."
P9485,4,"Ótimo custo-benefício, comprarei novamente."
P1116,1,Dinheiro jogado fora.
P7931,2,"Horrível, não recomendo."
P4606,5,"Amei esse produto, super útil."
P1356,5,"Qualidade incrível, entrega rápida."
P1257,4,"Qualidade incrível, entrega rápida."
P5408,2,"Horrível, não recomendo."
P3232,5,"Gostei muito, valeu a pena."
P4536,4,"Excelente produto, super recomendo!"
P8227,2,"Experiência horrível, perdi meu tempo."
P3086,5,"Gostei muito, valeu a pena."
P6120,2,"Experiência horrível, perdi meu tempo."
P3151,5,"Qualidade incrível, entrega rápida."
P2103,5,"Ótimo custo-benefício, comprarei novamente."
P6352,2,Frágil e mal acabado.
P2290,1,Decepcionado com a compra.
P6129,1,"Horrível, não recomendo."
P4336,4,"Ótimo custo-benefício, comprarei novamente."
P6808,5,"Produto maravilhoso, funcionou perfeitamente."
P8335,2,Decepcionado com a compra.
P4944,1,Produto chegou quebrado.
P7385,2,Veio diferente do anúncio.
P4244,1,Frágil e mal acabado.
P3269,2,Produto chegou quebrado.
P4795,2,"Muito ruim, não gostei."
P2204,2,Dinheiro jogado fora.
P4399,2,Veio diferente do anúncio.
P2049,4,Gostei demais!
P5811,1,"Horrível, não recomendo."
P4455,5,"Gostei muito, valeu a pena."
P1874,2,"Péssima qualidade, não funciona direito."
P3113,5,"Excelente produto, super recomendo!"
P2941,4,"Nada a reclamar, só elogios."
P6879,2,"Muito ruim, não gostei."
P7478,2,Decepcionado com a compra.
P8049,1,Veio diferente do anúncio.
P3597,1,Frágil e mal acabado.
P5891,5,Muito bom mesmo!
P9829,2,Dinheiro jogado fora.
P3048,1,Decepcionado com a compra.
P6609,1,Veio diferente do anúncio.
P6575,1,Frágil e mal acabado.
P9695,5,"Amei esse produto, super útil."
P4667,5,"Produto maravilhoso, funcionou perfeitamente."
P9524,2,"Péssima qualidade, não funciona direito."
P5486,5,Gostei demais!
P3534,5,Gostei demais!
P9794,2,"Péssima qualidade, não funciona direito."
P6394,2,"Atendimento péssimo, nunca mais."
P4352,5,"Ótimo custo-benefício, comprarei novamente."
P6731,4,"Gostei muito, valeu a pena."
P5335,2,"Experiência horrível, perdi meu tempo."
P8973,2,Produto chegou quebrado.
P8633,2,"Péssima qualidade, não funciona direito."
P6670,5,"Produto top, cumpre o que promete."
P7090,2,"Péssima qualidade, não funciona direito."
P4205,1,"Péssima qualidade, não funciona direito."
P4453,5,"Amei esse produto, super útil."
P3065,2,"Muito ruim, não gostei."
P6691,2,"Atendimento péssimo, nunca mais."
P6282,5,"Nada a reclamar, só elogios."
P5414,2,Frágil e mal acabado.
P3493,1,Produto chegou quebrado.
P7381,2,Frágil e mal acabado.
P5287,2,"Horrível, não recomendo."
P5501,1,Produto chegou quebrado.
P8396,5,"Produto maravilhoso, funcionou perfeitamente."
P9516,5,"Produto top, cumpre o que promete."
P7939,4,"Gostei muito, valeu a pena."
P9122,1,Veio diferente do anúncio.
P2965,5,"Qualidade incrível, entrega rápida."
P2545,1,Produto chegou quebrado.
P3818,4,"Produto top, cumpre o que promete."
P3097,4,"Ótimo custo-benefício, comprarei novamente."
P3214,2,"Muito ruim, não gostei."
P9331,4,"Produto top, cumpre o que promete."
P8331,2,"Horrível, não recomendo."
P8813,1,"Horrível, não recomendo."
P6390,1,"Atendimento péssimo, nunca mais."
P8483,1,"Atendimento péssimo, nunca mais."
P3383,1,Veio diferente do anúncio.
P1926,5,"Nada a reclamar, só elogios."
P4775,1,Dinheiro jogado fora.
P3247,5,"Produto top, cumpre o que promete."
P3485,2,"Horrível, não recomendo."
P5356,4,"Produto maravilhoso, funcionou perfeitamente."
P2410,4,"Excelente produto, super recomendo!"
P6681,5,Muito bom mesmo!
P2512,4,"Ótimo custo-benefício, comprarei novamente."
P4738,4,"Gostei muito, valeu a pena."
P8688,2,"Muito ruim, não gostei."
P2015,4,"Nada a reclamar, só elogios."
P8514,4,Gostei demais!
P4297,2,"Horrível, não recomendo."
P2187,5,"Produto top, cumpre o que promete."
P8670,5,"Qualidade incrível, entrega rápida."
P5893,5,"Gostei muito, valeu a pena."
P8340,4,"Gostei muito, valeu a pena."
P3569,5,"Qualidade incrível, entrega rápida."
P8668,5,"Ótimo custo-benefício, comprarei novamente."
P6680,4,Gostei demais!
P9857,1,Veio diferente do anúncio.
P6494,4,"Qualidade incrível, entrega rápida."
P9135,1,Decepcionado com a compra.
P5231,4,"Produto maravilhoso, funcionou perfeitamente."
P3089,5,"Ótimo custo-benefício, comprarei novamente."
P6661,4,Gostei demais!
P1384,4,"Nada a reclamar, só elogios."
P9547,2,Dinheiro jogado fora.
P1980,1,Veio diferente do anúncio.
P4394,1,Produto chegou quebrado.
P6405,1,Dinheiro jogado fora.
P5631,2,Frágil e mal acabado.
P9077,4,"Ótimo custo-benefício, comprarei novamente."
P5947,4,"Produto top, cumpre o que promete."
P2326,5,"Ótimo custo-benefício, comprarei novamente."
P3688,4,"Nada a reclamar, só elogios."
P7653,5,Gostei demais!
P6688,5,"Qualidade incrível, entrega rápida."
P5214,5,"Nada a reclamar, só elogios."
P7937,4,Muito bom mesmo!
P1575,4,"Produto top, cumpre o que promete."
P3872,4,"Gostei muito, valeu a pena."
P6741,2,"Horrível, não recomendo."
P6880,2,Produto chegou quebrado.
P8117,5,"Produto top, cumpre o que promete."
P7611,4,"Produto maravilhoso, funcionou perfeitamente."
P7438,4,Gostei demais!
P7713,5,"Nada a reclamar, só elogios."
P3574,1,Decepcionado com a compra.
P9972,1,"Muito ruim, não gostei."
P2871,2,"Péssima qualidade, não funciona direito."
P8944,2,Decepcionado com a compra.
P3949,5,"Produto maravilhoso, funcionou perfeitamente."
P3156,2,"Experiência horrível, perdi meu tempo."
P4557,5,Gostei demais!
P9443,4,Gostei demais!
P1436,4,"Qualidade incrível, entrega rápida."
P9332,1,Produto chegou quebrado.
P6244,5,"Gostei muito, valeu a pena."
P9872,4,"Produto maravilhoso, funcionou perfeitamente."
P7861,5,"Produto top, cumpre o que promete."
P6817,2,Produto chegou quebrado.
P5164,4,"Produto top, cumpre o que promete."
P8725,5,"Gostei muito, valeu a pena."
P2650,4,"Qualidade incrível, entrega rápida."
P3544,1,Dinheiro jogado fora.
P7379,2,Veio diferente do anúncio.
P1710,4,"Ótimo custo-benefício, comprarei novamente."
P5505,5,"Produto top, cumpre o que promete."
P9699,4,Gostei demais!
P4803,4,"Excelente produto, super recomendo!"
P7964,4,"Ótimo custo-benefício, comprarei novamente."
P1855,1,"Horrível, não recomendo."
P5264,5,Gostei demais!
P1435,2,Frágil e mal acabado.
P9155,2,Frágil e mal acabado.
P3218,5,"Produto top, cumpre o que promete."
P6900,2,Dinheiro jogado fora.
P3061,2,"Experiência horrível, perdi meu tempo."
P6038,1,Dinheiro jogado fora.
P2789,4,"Ótimo custo-benefício, comprarei novamente."
P1988,1,Frágil e mal acabado.
P4501,2,Dinheiro jogado fora.
P3045,1,"Horrível, não recomendo."
P7588,2,"Muito ruim, não gostei."
P5694,5,Muito bom mesmo!
P3368,5,"Gostei muito, valeu a pena."
P4398,1,Dinheiro jogado fora.
P8412,4,"Produto maravilhoso, funcionou perfeitamente."
P4243,1,Veio diferente do anúncio.
P2827,2,"Péssima qualidade, não funciona direito."
P6382,1,Veio diferente do anúncio.
P1654,2,"Atendimento péssimo, nunca mais."
P8796,4,"Ótimo custo-benefício, comprarei novamente."
P7746,2,"Horrível, não recomendo."
P4984,1,"Muito ruim, não gostei."
P6384,2,"Péssima qualidade, não funciona direito."
P7458,1,"Experiência horrível, perdi meu tempo."
P7548,4,"Qualidade incrível, entrega rápida."
P2768,2,Veio diferente do anúncio.
P9243,2,"Muito ruim, não gostei."
P9056,2,"Péssima qualidade, não funciona direito."
P6851,4,"Nada a reclamar, só elogios."
P5494,4,"Excelente produto, super recomendo!"
P3382,5,"Gostei muito, valeu a pena."
P4833,1,"Horrível, não recomendo."
P5454,5,"Produto maravilhoso, funcionou perfeitamente."
P7287,1,"Péssima qualidade, não funciona direito."
P8997,4,Gostei demais!
P5016,5,"Produto top, cumpre o que promete."
P1653,4,"Qualidade incrível, entrega rápida."
P6941,2,Produto chegou quebrado.
P8370,4,"Qualidade incrível, entrega rápida."
P6725,4,"Amei esse produto, super útil."
P3951,5,"Ótimo custo-benefício, comprarei novamente."
P3467,4,"Excelente produto, super recomendo!"
P1131,2,"Horrível, não recomendo."
P7221,2,Veio diferente do anúncio.
P6018,1,Produto chegou quebrado.
P3308,2,Dinheiro jogado fora.
P8829,2,"Atendimento péssimo, nunca mais."
P4915,2,"Muito ruim, não gostei."
P6758,2,"Péssima qualidade, não funciona direito."
P6229,1,Decepcionado com a compra.
P8236,2,Frágil e mal acabado.
P1482,4,Muito bom mesmo!
P3123,5,"Produto top, cumpre o que promete."
P1016,1,"Atendimento péssimo, nunca mais."
P1558,5,"Gostei muito, valeu a pena."
P2054,4,"Amei esse produto, super útil."
P4256,4,"Qualidade incrível, entrega rápida."
P9962,4,Muito bom mesmo!
P1080,4,"Excelente produto, super recomendo!"
P5487,1,Frágil e mal acabado.
P7213,4,"Gostei muito, valeu a pena."
P8204,1,"Experiência horrível, perdi meu tempo."
P3605,4,"Gostei muito, valeu a pena."
P6474,2,"Péssima qualidade, não funciona direito."
P1026,2,"Péssima qualidade, não funciona direito."
P4327,2,Dinheiro jogado fora.
P5247,1,"Horrível, não recomendo."
P5158,4,"Produto top, cumpre o que promete."
P4867,2,Produto chegou quebrado.
P1282,5,"Amei esse produto, super útil."
P4735,5,"Nada a reclamar, só elogios."
P4353,5,"Nada a reclamar, só elogios."
P6244,1,Produto chegou quebrado.
P6086,2,Dinheiro jogado fora.
P5902,4,"Nada a reclamar, só elogios."
P3186,4,"Produto maravilhoso, funcionou perfeitamente."
P8843,5,Gostei demais!
P1755,5,"Nada a reclamar, só elogios."
P9182,4,Gostei demais!
P9531,5,Muito bom mesmo!
P9506,4,"Gostei muito, valeu a pena."
P9707,5,"Qualidade incrível, entrega rápida."
P1193,5,"Produto maravilhoso, funcionou perfeitamente."
P1016,2,"Muito ruim, não gostei."
P1516,4,"Produto maravilhoso, funcionou perfeitamente."
P4674,5,"Excelente produto, super recomendo!"
P2725,1,Veio diferente do anúncio.
P1982,5,"Produto top, cumpre o que promete."
P9841,2,Frágil e mal acabado.
P2181,5,Gostei demais!
P2834,1,Decepcionado com a compra.
P3514,4,"Amei esse produto, super útil."
P5768,4,"Amei esse produto, super útil."
P7289,4,"Amei esse produto, super útil."
P2364,2,Veio diferente do anúncio.
P5962,2,Veio diferente do anúncio.
P7076,1,Frágil e mal acabado.
P1309,2,"Atendimento péssimo, nunca mais."
P2013,4,"Gostei muito, valeu a pena."
P5399,4,Muito bom mesmo!
P8298,2,Produto chegou quebrado.
P3879,2,Frágil e mal acabado.
P3825,5,"Excelente produto, super recomendo!"
P2899,5,"Produto top, cumpre o que promete."
P7331,1,"Péssima qualidade, não funciona direito."
P6511,5,"Ótimo custo-benefício, comprarei novamente."
P5238,2,"Experiência horrível, perdi meu tempo."
P6719,2,"Experiência horrível, perdi meu tempo."
P3467,2,"Experiência horrível, perdi meu tempo."
P6064,1,Decepcionado com a compra.
P4833,5,"Gostei muito, valeu a pena."
P1441,5,"Amei esse produto, super útil."
P9848,4,"Gostei muito, valeu a pena."
P1233,1,Dinheiro jogado fora.
P7592,4,"Excelente produto, super recomendo!"
P4499,4,"Qualidade incrível, entrega rápida."
P3417,4,"Produto top, cumpre o que promete."
P9702,1,"Péssima qualidade, não funciona direito."
P1046,1,"Péssima qualidade, não funciona direito."
P1215,4,"Amei esse produto, super útil."
P8297,5,"Qualidade incrível, entrega rápida."
P2886,2,"Péssima qualidade, não funciona direito."
P9806,1,"Experiência horrível, perdi meu tempo."
P5683,2,"Péssima qualidade, não funciona direito."
P6804,2,"Muito ruim, não gostei."
P6615,5,"Qualidade incrível, entrega rápida."
P9287,2,"Atendimento péssimo, nunca mais."
P5305,5,"Amei esse produto, super útil."
P8914,1,"Horrível, não recomendo."
P6100,2,"Muito ruim, não gostei."
P7506,5,"Excelente produto, super recomendo!"
P8484,4,"Produto maravilhoso, funcionou perfeitamente."
P3340,2,Veio diferente do anúncio.
P3294,1,Frágil e mal acabado.
P4058,4,Muito bom mesmo!
P6608,4,"Nada a reclamar, só elogios."
P3864,4,"Amei esse produto, super útil."
P1920,5,"Excelente produto, super recomendo!"
P6550,1,Frágil e mal acabado.
P6375,5,"Nada a reclamar, só elogios."
P6993,1,"Péssima qualidade, não funciona direito."
P2303,2,Decepcionado com a compra.
P5368,2,"Horrível, não recomendo."
P3945,2,Dinheiro jogado fora.
P5355,1,Decepcionado com a compra.
P4645,4,"Excelente produto, super recomendo!"
P1446,1,"Muito ruim, não gostei."
P1041,4,Gostei demais!
P9803,2,Decepcionado com a compra.
P9378,5,Gostei demais!
P4032,5,Muito bom mesmo!
P8244,2,"Experiência horrível, perdi meu tempo."
P7783,5,"Produto top, cumpre o que promete."
P6077,5,Gostei demais!
P7226,4,"Produto maravilhoso, funcionou perfeitamente."
P9065,2,"Atendimento péssimo, nunca mais."
P6538,2,Decepcionado com a compra.
P7694,1,"Péssima qualidade, não funciona direito."
P3032,4,Muito bom mesmo!
P9598,2,"Atendimento péssimo, nunca mais."
P7960,2,Produto chegou quebrado.
P2130,5,Gostei demais!
P2043,2,"Atendimento péssimo, nunca mais."
P8646,5,"Amei esse produto, super útil."
P1247,4,"Ótimo custo-benefício, comprarei novamente."
P6071,1,"Experiência horrível, perdi meu tempo."
P6546,4,Gostei demais!
P1115,5,"Produto top, cumpre o que promete."
P3594,4,"Ótimo custo-benefício, comprarei novamente."
P5315,5,"Amei esse produto, super útil."
P4130,2,Veio diferente do anúncio.
P3533,5,"Ótimo custo-benefício, comprarei novamente."
P4772,2,Dinheiro jogado fora.
P9924,5,"Qualidade incrível, entrega rápida."
P2672,4,Gostei demais!
P2168,4,"Amei esse produto, super útil."
P2799,4,"Produto top, cumpre o que promete."
P2584,1,"Muito ruim, não gostei."
P1931,2,Frágil e mal acabado.
P3958,4,"Nada a reclamar, só elogios."
P7297,2,Frágil e mal acabado.
P3627,4,"Nada a reclamar, só elogios."
P9294,5,"Nada a reclamar, só elogios."
